"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Básico","2021",0.071,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2021",0.643,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2021",0.326,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Nivel desconocido","2021",0.002,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Total","2021",0.698,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Menos que básico","2021",0,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Básico","2021",0.051,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2021",0.37,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2021",0.274,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Nivel desconocido","2021",0.003,,,"Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Total","2020",1.43,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Menos que básico","2020",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Básico","2020",0.096,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2020",0.853,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2020",0.481,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Nivel desconocido","2020",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Total","2020",1.014,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Menos que básico","2020",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Básico","2020",0.087,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2020",0.566,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2020",0.361,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Nivel desconocido","2020",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Total","2018",1.572,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Menos que básico","2018",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Básico","2018",0.155,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2018",1.006,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2018",0.411,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Hombres","Educación (Niveles agregados): Nivel desconocido","2018",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Total","2018",0.982,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Menos que básico","2018",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Básico","2018",0.106,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2018",0.192,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2018",0.684,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovaquia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Encuesta estadística y demográfica sobre las migraciones, Oficina de las Estadísticas","Sexo: Mujeres","Educación (Niveles agregados): Nivel desconocido","2018",0,,,"Período de referencia de los datos: Fin de año | Cobertura de sectores institucionales: Sector público únicamente | Cobertura de edad - edad máxima: 64 años"
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Total","2020",14.904,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Total","2020",6.727,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Total","2018",16.331,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Menos que básico","2018",0.882,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Básico","2018",2.915,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2018",11.616,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2018",0.918,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Nivel desconocido","2018",0,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Total","2018",5.319,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Menos que básico","2018",0.484,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Básico","2018",1.537,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2018",2.262,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2018",1.036,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Nivel desconocido","2018",0,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Total","2017",9.309,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Menos que básico","2017",0.508,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Básico","2017",1.535,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2017",6.466,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2017",0.8,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Hombres","Educación (Niveles agregados): Nivel desconocido","2017",0,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Total","2017",4.315,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Menos que básico","2017",0.373,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Básico","2017",1.324,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2017",1.752,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2017",0.866,,,
"Eslovenia","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EOF - Características socioeconómicas de la Población y de los migrantes","Sexo: Mujeres","Educación (Niveles agregados): Nivel desconocido","2017",0,,,
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Hombres","Educación (Niveles agregados): Total","2020",4.673,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Hombres","Educación (Niveles agregados): Menos que básico","2020",0.061,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Hombres","Educación (Niveles agregados): Básico","2020",0.314,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2020",2.302,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2020",1.858,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Hombres","Educación (Niveles agregados): Nivel desconocido","2020",0.138,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Mujeres","Educación (Niveles agregados): Total","2020",4.635,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Mujeres","Educación (Niveles agregados): Menos que básico","2020",0.234,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Mujeres","Educación (Niveles agregados): Básico","2020",0.338,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2020",2.015,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2020",1.997,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Túnez","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","EH - Encuesta nacional sobre migración internacional","Sexo: Mujeres","Educación (Niveles agregados): Nivel desconocido","2020",0.051,,,"Institución que produce los datos: Oficina Nacional de Estadística | Cobertura de la población: Excluye a la población institucional | Definición de población residente: Vive en el país durante más de 6 meses"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Hombres","Educación (Niveles agregados): Total","2016",0.803,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Hombres","Educación (Niveles agregados): Básico","2016",0.021,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Hombres","Educación (Niveles agregados): Intermedio","2016",0.656,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Hombres","Educación (Niveles agregados): Avanzado","2016",0.126,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Mujeres","Educación (Niveles agregados): Total","2016",0.786,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Mujeres","Educación (Niveles agregados): Básico","2016",0.027,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Mujeres","Educación (Niveles agregados): Intermedio","2016",0.65,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Uzbekistán","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM - Archivos administrativos sobre migración, Agencia de Migración Laboral","Sexo: Mujeres","Educación (Niveles agregados): Avanzado","2016",0.109,,"Definición de los migrantes: Migrantes (definición no especificada)","Cobertura de edad - edad mínima: 16 años"
"Samoa","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM-ROC - Registros de la oficina de Empleo del Ministerio de Comercio, Industria y Trabajo.","Sexo: Hombres","Educación (CINE-11): Total","2017",0.359,,,"Cobertura geográfica: Total nacional Excluye a los territorios de ultramar"
"Samoa","Flujo de entrada de de ciudadanos extranjeros en edad de trabajar según sexo y educación (miles)","ADM-ROC - Registros de la oficina de Empleo del Ministerio de Comercio, Industria y Trabajo.","Sexo: Mujeres","Educación (CINE-11): Total","2017",0.181,,,"Cobertura geográfica: Total nacional Excluye a los territorios de ultramar"
